ID,Title,Publisher,Format,Subjects,,Length,Avergae of missing value
60ebcb6976f311ebb0acf06e0bc7d76e,Revista Emprendedores Bolivia,Emprendedores Bolivia,magazine,Tech & Gaming,,13,
612dfbdc76f311eb8211f06e0bc7d76e,Heat,H BAUER PUBLISHING LIMITED,magazine,Celebrity & Gossip,,18,
616ab82b76f311eb9033f06e0bc7d76e,SMQ - SE•OR MARQUêS,Se§or Marques & Autobello,magazine,Men's Lifestyle,,15,
61a379c676f311eba83af06e0bc7d76e,Italia! Guide to Venice & Veneto,Anthem Publishing,magazine,none,,4,
61f7328f76f311eba014f06e0bc7d76e,How to Paint and Draw,Future Publishing Ltd,magazine,Art & Architecture,,18,
623992cf76f311eb95c8f06e0bc7d76e,Home,Media 24 Ltd,magazine,Home & Garden,,13,
62748e8976f311eb818cf06e0bc7d76e,Harper's Magazine,Harper's Magazine Foundation,magazine,News & Politics,,15,
62b1598376f311eba968f06e0bc7d76e,Health & Fitness Fat Loss Fast,Dennis Publishing UK,magazine,Health & Fitness,,16,
62fc045176f311ebbd6bf06e0bc7d76e,25 Beautiful Homes,Future Publishing Ltd,magazine,Home & Garden,,13,
6341aaa776f311ebbb13f06e0bc7d76e,Woman's Own,Future Publishing Ltd,magazine,Women's Lifestyle,,17,
63801aeb76f311ebb3d4f06e0bc7d76e,Colouring Book: Signs and Symbols,Nuclear Enterprises Pty Ltd,magazine,Art & Architecture,,18,
63b9efb376f311eb99c3f06e0bc7d76e,Videogames Hardware Handbook,Future Publishing Ltd,magazine,none,,4,
63f02f3076f311eb9af2f06e0bc7d76e,Macworld,IDG,magazine,Tech & Gaming,,13,
64331fca76f311eba08cf06e0bc7d76e,F-111,Nextmedia Pty Ltd,magazine,Boating & Aviation,,18,
6476ca1c76f311ebbdfcf06e0bc7d76e,Ski Magazine,"Pocket Outdoor Media, LLC",magazine,Sports,,6,
64b331e876f311ebb3c0f06e0bc7d76e,Chat It's Fate,Future Publishing Ltd,magazine,Celebrity & Gossip,,18,
64ed7bc476f311eb8723f06e0bc7d76e,The Complete Guide to the iPad mini,IDG Communications - UK,magazine,none,,4,
6528283d76f311eb8f6af06e0bc7d76e,SAIL,Active Interest Media,magazine,Boating & Aviation,,18,
656d70b176f311eb9dcaf06e0bc7d76e,GQ Style MÇxico,Conde Nast de Mexico SA de CV ,magazine,Men's Lifestyle,,15,
65acbc9d76f311eba6f9f06e0bc7d76e,Boxing News,Kelsey Publishing Group,magazine,News & Politics,,15,
65e61c0e76f311eba1e7f06e0bc7d76e,TV Plus English,Media 24 Ltd,magazine,Celebrity & Gossip,,18,
6631a43776f311eb8ce2f06e0bc7d76e,CondÇ Nast Traveller Italia,Edizioni CondÇ Nast S.p.A.,magazine,Travel & Outdoor,,16,
66789c5676f311eb9c7ef06e0bc7d76e,Wired Italia,Edizioni CondÇ Nast S.p.A.,magazine,Science,,7,
66b599fc76f311ebb6edf06e0bc7d76e,BBC Wildlife Magazine,Immediate Media Company London Limited,magazine,Science,,7,
66efda0576f311eb8a67f06e0bc7d76e,Auto Plus France,Societe EMAS,magazine,Cars & Motorcycles,,18,
67307dbe76f311eb8fa3f06e0bc7d76e,Classic Car Mart,Kelsey Publishing Group,magazine,Cars & Motorcycles,,18,
67682fc776f311ebaee2f06e0bc7d76e,The Computer Arts Book of Inspiration Volume II,Future Publishing Ltd,magazine,Art & Architecture,,18,
67a75dc476f311eba567f06e0bc7d76e,Vintage Roadscene Archive,Kelsey Publishing Group,magazine,Men's Lifestyle,,15,
67e69ebf76f311ebb38cf06e0bc7d76e,TV Guide Magazine,"TV Guide Magazine, LLC",magazine,"Movies, TV & Music",,18,
68253c6f76f311eb8bd2f06e0bc7d76e,The Africa Report,SIFIJA,magazine,News & Politics,,15,
6867a11476f311ebad4df06e0bc7d76e,≠Hola! Mexico,Hola S.L.,magazine,Celebrity & Gossip,,18,
68a7de4c76f311ebbdf2f06e0bc7d76e,WHO,Are Media Pty Limited,magazine,Celebrity & Gossip,,18,
68e0a03076f311eb8ec4f06e0bc7d76e,Italia! Guide magazine,Anthem Publishing,magazine,none,,4,
691ac2bd76f311eb9656f06e0bc7d76e,Taste.com.au,News Life Media Pty Limited,magazine,Food & Wine,,11,
6953861d76f311eb9b61f06e0bc7d76e,The Nexus Book ,Future Publishing Ltd,magazine,none,,4,
698fbdde76f311eb9561f06e0bc7d76e,What Car?,Haymarket Media Group Ltd,magazine,Cars & Motorcycles,,18,
69cb9c4376f311ebbfc5f06e0bc7d76e,Us Weekly,"A360 Media, LLC",magazine,Celebrity & Gossip,,18,
6a07e55b76f311eba5faf06e0bc7d76e,V-Wars,"Idea and Design Work, LLC",magazine,Comics & Manga,,14,
6a4847a876f311eb9e4ef06e0bc7d76e,A brief guide to iTunes 11,Dennis Publishing UK,magazine,none,,4,
6a90eff976f311eb87fdf06e0bc7d76e,Huisgenoot Blokraai,Media 24 Ltd,magazine,Tech & Gaming,,13,
6ade253d76f311ebbfc8f06e0bc7d76e,Australian Traveller,Australian Traveller Media,magazine,Travel & Outdoor,,16,
6b1c8db676f311eba21ef06e0bc7d76e,Digital Artist Collection Vol 1,Future Publishing Ltd,magazine,Art & Architecture,,18,
6b781b6f76f311eb9ef0f06e0bc7d76e,How to Shop Like a Chef,Universal Wellbeing PTY Limited,magazine,none,,4,
6c2e2e8076f311eba3cff06e0bc7d76e,Kitchen Garden,"Mortons Media Group, Ltd",magazine,Home & Garden,,13,
6c6496c476f311eb8b51f06e0bc7d76e,How to set up an Online Business,Dennis Publishing UK,magazine,Business & Finance,,18,
6cba050d76f311eba79df06e0bc7d76e,Horse & Hound,Future Publishing Ltd,magazine,Travel & Outdoor,,16,
6cf5ae7376f311eb8e85f06e0bc7d76e,The American Poetry Review,"World Poetry, Inc",magazine,Culture & Literature,,20,
6d2b789776f311ebbb8ff06e0bc7d76e,DIY Home,Media 24 Ltd,magazine,Home & Garden,,13,
6d63789a76f311ebad7af06e0bc7d76e,Climbing,"Pocket Outdoor Media, LLC",magazine,Travel & Outdoor,,16,
6d9bedaf76f311eb827cf06e0bc7d76e,Muy Interesante Historia,Editorial Televisa SA de CV,magazine,Culture & Literature,,20,
6dd7be0876f311eba67bf06e0bc7d76e,Birds & Blooms,Trusted Media Brands Inc.,magazine,Travel & Outdoor,,16,
6e10727976f311eb83b5f06e0bc7d76e,Travel + Leisure India & South Asia,Burda Media India Private Limited,magazine,Travel & Outdoor,,16,
6e4eb37f76f311eb9ed9f06e0bc7d76e,Focus Italia,Mondadori Scienza S.p.A.,magazine,Science,,7,
6e8ade5076f311eba447f06e0bc7d76e,Mas Alla,CONNECOR INVESTMENTS S.L.,magazine,Culture & Literature,,20,
6ec9184076f311ebbcd7f06e0bc7d76e,Elle Russia,Hearst Shkulev Publishing,magazine,Fashion,,7,
6f5fd70376f311ebb528f06e0bc7d76e,Lecturas,RBA Revistas S.L.,magazine,Celebrity & Gossip,,18,
6f9f806476f311ebbd9bf06e0bc7d76e,101 Quick & Easy Crochet Makes,Immediate Media Company London Limited,magazine,Crafts,,6,
6fd74fe976f311eb805cf06e0bc7d76e,World War II,HistoryNet,magazine,Culture & Literature,,20,
70195d3076f311eba293f06e0bc7d76e,The Big Issue,Dennis Publishing UK,magazine,News & Politics,,15,
70675ea376f311eb83e4f06e0bc7d76e,Granny Square Collection,Immediate Media Company London Limited,magazine,Crafts,,6,
70a4db4976f311eba9fdf06e0bc7d76e,The Essential Guide To...,Eye to Eye Media,magazine,Food & Wine,,11,
70e87ef176f311eb90f9f06e0bc7d76e,Prevention Special Edition - Outsmart Diabetes,Media 24 Ltd,magazine,Food & Wine,,11,
7138976176f311eb94c3f06e0bc7d76e,Adult Coloring Book: Birds of the World,Blue Star Press,magazine,Art & Architecture,,18,
717a94b476f311eb8cf8f06e0bc7d76e,Hong Kong & Macau's Best Restaurants Chinese edition,Tatler Asia Limited,magazine,Food & Wine,,11,
71b5a1a376f311eb895bf06e0bc7d76e,Integral,CONNECOR INVESTMENTS S.L.,magazine,Food & Wine,,11,
71f56afe76f311ebbe4cf06e0bc7d76e,BBC Good Food Magazine,Immediate Media Company London Limited,magazine,Food & Wine,,11,
722f175e76f311eb9845f06e0bc7d76e,El Mueble,RBA Revistas S.L.,magazine,Home & Garden,,13,
7268c52276f311ebb2d6f06e0bc7d76e,GQ Italia,Edizioni CondÇ Nast S.p.A.,magazine,Men's Lifestyle,,15,
72ab609176f311eba006f06e0bc7d76e,Avantages,Marie Claire Album,magazine,Women's Lifestyle,,17,
72e76c3c76f311ebb35bf06e0bc7d76e,Automovil,Motorpress Iberica,magazine,Cars & Motorcycles,,18,
7329a02f76f311ebb6b6f06e0bc7d76e,Marie Claire - France,Marie Claire Album,magazine,Fashion,,7,
736857ff76f311eb86f6f06e0bc7d76e,National Park Journal,"Pocket Outdoor Media, LLC",magazine,Travel & Outdoor,,16,
73a4c34176f311ebb9e5f06e0bc7d76e,Photoshop For Beginners ,Future Publishing Ltd,magazine,Computer Technology,,19,
73e01eac76f311eba19ef06e0bc7d76e,Woman's Day Magazine NZ,Are Media Pty Limited,magazine,Celebrity & Gossip,,18,
74237da476f311eb8843f06e0bc7d76e,Tennis Magazine,Tennis Channel dba Tennis Magazine,magazine,Sports,,6,
7469a1a876f311eb970ff06e0bc7d76e,Classic Trains,Kalmbach Publishing Co. - Magazines,magazine,Cars & Motorcycles,,18,
74aede4e76f311eba3a5f06e0bc7d76e,HONDA GRAND PRIX MACHINE ARCHIVES [1979-2010],"EI-Publishing Co.,Ltd.",magazine,Cars & Motorcycles,,18,
74e6900576f311ebaeb8f06e0bc7d76e,Unique Cars Australia,Are Media Pty Limited,magazine,Cars & Motorcycles,,18,
7525e2ea76f311eba29ef06e0bc7d76e,IN,Aller Media A/S,magazine,Women's Lifestyle,,17,
755ea62676f311eba99df06e0bc7d76e,Eating Smart Christmas. Gluten Free,Future Publishing Ltd,magazine,none,,4,
759c5e9776f311eb84b0f06e0bc7d76e,Sur la Route des Chefs,MEDIALYD,magazine,Food & Wine,,11,
75dbcc2a76f311eba6c1f06e0bc7d76e,Flow,DPV Deutscher Pressevertrieb,magazine,Women's Lifestyle,,17,
761af3c276f311eb989ef06e0bc7d76e,Tablet Buyers Guide,Citrus Media,magazine,Tech & Gaming,,13,
76562fc176f311eb8b06f06e0bc7d76e,Country Walking,H BAUER PUBLISHING LIMITED,magazine,Travel & Outdoor,,16,
769a75b876f311ebbac5f06e0bc7d76e,The Essential Guide to Portraits,Dennis Publishing UK,magazine,none,,4,
76d4bcfb76f311eb9576f06e0bc7d76e,Filmfare - Shah Rukh Khan Special,Worldwide Media Private Limited,magazine,none,,4,
77135d0d76f311eba7f2f06e0bc7d76e,Mens Fitness 50 meals that make Muscle,Dennis Publishing UK,magazine,Health & Fitness,,16,
775518ff76f311ebb673f06e0bc7d76e,THE REAL WEDDING,Edizioni Newco SPA,magazine,Fashion,,7,
7798261476f311eb9509f06e0bc7d76e,NZ Hunting World,Image Centre Publishing Limited,magazine,Hunting & Fishing,,17,
77dc3fa976f311ebb99cf06e0bc7d76e,Auto Express,Dennis Publishing UK,magazine,Cars & Motorcycles,,18,
7827b9cf76f311eb9a4df06e0bc7d76e,Runners World Coach,Hearst Magazines UK,magazine,none,,4,
7864ca2676f311ebaac7f06e0bc7d76e,SHOWDETAILS ACCESSORIES,SHOWDETAILS SRL,magazine,Fashion,,7,
789f85da76f311eb93a5f06e0bc7d76e,Baking Heaven,Warners Group Publications Plc,magazine,Food & Wine,,11,
78dc32a076f311eb8031f06e0bc7d76e,Frame,Frame Publishers ,magazine,Art & Architecture,,18,
791a5aa876f311eb965cf06e0bc7d76e,Artist Profile,Artist Profile Pty Ltd,magazine,Art & Architecture,,18,
795a088c76f311eb8f2df06e0bc7d76e,VegOut Magazine,VegOut Media LLC,magazine,Food & Wine,,11,
79910e5876f311eb9637f06e0bc7d76e,PC Magazin,Weka Media Publishing GmbH,magazine,Tech & Gaming,,13,
79cdfe7876f311eba318f06e0bc7d76e,T3 Gadget Magazine France,Blizz Media,magazine,Tech & Gaming,,13,
7a06739476f311eb91a3f06e0bc7d76e,video,Weka Media Publishing GmbH,magazine,"Movies, TV & Music",,18,
7a8b6f6b76f311eb8f7ff06e0bc7d76e,FineScale Modeler,Kalmbach Publishing Co. - Magazines,magazine,Crafts,,6,
7ac7189c76f311ebb22ef06e0bc7d76e,Expansi¢n,"Expansi¢n, S.A. de C.V.",magazine,Business & Finance,,18,
7b00e5be76f311eb94abf06e0bc7d76e,Petersen's Hunting,"KSE Sportsman Media, Inc.",magazine,Hunting & Fishing,,17,
7b3e6d3276f311eb8777f06e0bc7d76e,Just Cars,JUST AUTO Classifieds Pty Ltd,magazine,Cars & Motorcycles,,18,
7b7c381676f311eba67ef06e0bc7d76e,PassageMaker,Active Interest Media,magazine,Boating & Aviation,,18,
7bba004f76f311eba3d5f06e0bc7d76e,Bowhunter,"KSE Sportsman Media, Inc.",magazine,Hunting & Fishing,,17,
7bfc1b4676f311ebb4c5f06e0bc7d76e,National Geographic Traveler  MÇxico,Editorial Televisa SA de CV,magazine,Travel & Outdoor,,16,
7c3bcdd176f311ebb146f06e0bc7d76e,iPhone 5c For Beginners,Future Publishing Ltd,magazine,Tech & Gaming,,13,
7c74a98176f311eba629f06e0bc7d76e,Chicago magazine,Chicagoland Publishing Company,magazine,Travel & Outdoor,,16,
7cf98e6076f311eb9397f06e0bc7d76e,Cosmopolitan France,Marie Claire Album,magazine,Women's Lifestyle,,17,
7d43a55576f311eba34bf06e0bc7d76e,Hemmings Muscle Machines,American City Business Journals_Hemmings,magazine,Cars & Motorcycles,,18,
7da5a45776f311eb878df06e0bc7d76e,Esquire: The Big Watch Book,Editorial Televisa SA de CV,magazine,Luxury,,6,
7e26764076f311eba9ddf06e0bc7d76e,TV y Novelas MÇxico,Editorial Televisa SA de CV,magazine,Celebrity & Gossip,,18,
7e6cd94c76f311eb9514f06e0bc7d76e,iPad for Education,Citrus Media,magazine,none,,4,
7ebcc16476f311eb9e9bf06e0bc7d76e,Handguns,"KSE Sportsman Media, Inc.",magazine,Hunting & Fishing,,17,
7efd736b76f311eb9e2df06e0bc7d76e,BIKE India,Next Gen Publishing Limited,magazine,Cars & Motorcycles,,18,
7f37482b76f311ebae54f06e0bc7d76e,Vanity Fair France,Les Publications Conde Nast SA,magazine,Women's Lifestyle,,17,
7f78bd0376f311eb93b8f06e0bc7d76e,Lecturas,RBA Revistas S.L.,magazine,Celebrity & Gossip,,18,
7fb3066e76f311ebbe51f06e0bc7d76e,Woodworker's Journal,"Rockler Press, Inc",magazine,Crafts,,6,
7ff357cf76f311eb92fbf06e0bc7d76e,Macworld UK,IDG Communications - UK,magazine,Tech & Gaming,,13,
802c569b76f311eb9f47f06e0bc7d76e,Vogue Australia Brides,News Life Media Pty Limited,magazine,Fashion,,7,
806b7e1776f311eb8415f06e0bc7d76e,50 Dream Rooms,Future Publishing Ltd,magazine,none,,4,
80aea6bd76f311eb8ed1f06e0bc7d76e,500 Calorie Diet Complete Meal Planner,Future Publishing Ltd,magazine,none,,4,
810f2be176f311eb892af06e0bc7d76e,Digital SLR Photography,Raspberry Pi,magazine,Photography,,11,
81503fed76f311ebbe3df06e0bc7d76e,GQ Mexico ,Conde Nast de Mexico SA de CV ,magazine,Men's Lifestyle,,15,
8193667a76f311eb9a35f06e0bc7d76e,Casa Viva,CONNECOR INVESTMENTS S.L.,magazine,Home & Garden,,13,
81d2ae2e76f311eba4fdf06e0bc7d76e,WECHSELJAHRE,Zentrum fÅr bewusste Bewegung,magazine,Health & Fitness,,16,
82100f6a76f311ebb664f06e0bc7d76e,Choosing a School for Your Child VIC,Universal Wellbeing PTY Limited,magazine,Family & Parenting,,18,
824b6ad676f311eba45ff06e0bc7d76e,Go Travel New Zealand,Waterford Press Limited,magazine,Travel & Outdoor,,16,
82884cc276f311ebb8b5f06e0bc7d76e,Ljud & Bild,Publish Holding as,magazine,Tech & Gaming,,13,
82c5a58e76f311eba468f06e0bc7d76e,History Of War Book Of The British Civil Wars,Future Publishing Ltd,magazine,Culture & Literature,,20,
8302059c76f311eb8e46f06e0bc7d76e,Soccer 360 Magazine,Direct Image Media,magazine,Sports,,6,
8341c94276f311eb86c0f06e0bc7d76e,Outdoor Rooms Bookazine,Universal Wellbeing PTY Limited,magazine,Home & Garden,,13,
839ac92776f311ebaa43f06e0bc7d76e,Modes & Travaux,Reworld Media Magazines,magazine,Crafts,,6,
83e32b5d76f311eba1f5f06e0bc7d76e,Colouring Book: Spells and Sorcery,Nuclear Enterprises Pty Ltd,magazine,Art & Architecture,,18,
8434adf976f311ebab5ef06e0bc7d76e,Australian Women?s Weekly NZ,Are Media Pty Limited,magazine,Celebrity & Gossip,,18,
8477201a76f311ebbbccf06e0bc7d76e,Yachts & Yachting magazine,Chelsea Magazine,magazine,Boating & Aviation,,18,
84d0542476f311eba364f06e0bc7d76e,NZ Property Investor,NZ Property Investor Magazine Ltd,magazine,Business & Finance,,18,
850ae6e976f311ebb2f2f06e0bc7d76e,Conde Nast Traveller India,Conde Nast India Pvt. Ltd,magazine,Travel & Outdoor,,16,
854c109376f311ebb6a1f06e0bc7d76e,Rotman Management,"Rotman School of Management, University of Toronto",magazine,Business & Finance,,18,
8586598876f311ebb709f06e0bc7d76e,The Complete Guide to Windows 8,IDG Communications - UK,magazine,none,,4,
85c29a1276f311eb88f7f06e0bc7d76e,Wegry Vat die Pad,Media 24 Ltd,magazine,Travel & Outdoor,,16,
860d299476f311eb9f45f06e0bc7d76e,Amazing Loom Band Projects,Dennis Publishing UK,magazine,none,,4,
8655ff8276f311eb9ef2f06e0bc7d76e,Docteur GOOD,Reworld Media Magazines,magazine,Health & Fitness,,16,
869032f376f311ebb75ff06e0bc7d76e,Metro ,Australian Teachers of Media Incorporated,magazine,"Movies, TV & Music",,18,
86d48f0e76f311ebbb2df06e0bc7d76e,Australian New Car Buyer,Universal Wellbeing PTY Limited,magazine,Cars & Motorcycles,,18,
8758a69076f311eb98c7f06e0bc7d76e,France Dimanche,CMI Publishing,magazine,Celebrity & Gossip,,18,
87dd336076f311ebaea9f06e0bc7d76e,So is(s)t Italien,falkemedia GmbH & Co. KG.,magazine,Food & Wine,,11,
88a32c3076f311ebb753f06e0bc7d76e,Money Magazine,Rainmaker Information Pty Limited,magazine,News & Politics,,15,
8915275a76f311ebb9ebf06e0bc7d76e,David Bowie,Future Publishing Ltd,magazine,"Movies, TV & Music",,18,
8954051b76f311eb90dcf06e0bc7d76e,Finweek - Afrikaans,Media 24 Ltd,magazine,Business & Finance,,18,
89947e6276f311eb86bef06e0bc7d76e,BBC Countryfile Magazine,Immediate Media Company London Limited,magazine,Travel & Outdoor,,16,
89cb6c7676f311eba778f06e0bc7d76e,Camper Trailer Australia,Adventures Group Holdings Pty Ltd,magazine,Travel & Outdoor,,16,
8a05429976f311ebb57ef06e0bc7d76e,Apple Watch The Complete Manual,Future Publishing Ltd,magazine,Tech & Gaming,,13,
8a44e23776f311eb8d54f06e0bc7d76e,All About History Book Of The Victorians,Future Publishing Ltd,magazine,Culture & Literature,,20,
8a7e902576f311eb9d9df06e0bc7d76e,VolksWorld,Kelsey Publishing Group,magazine,Cars & Motorcycles,,18,
8ac66e6876f311eb8d31f06e0bc7d76e,Entrepreneur Magazine,Entrepreneur Media Inc.,magazine,Business & Finance,,18,
8b110bdd76f311eb9f58f06e0bc7d76e,Planet Mindful,Anthem Publishing,magazine,Health & Fitness,,16,
8b4959f176f311eba778f06e0bc7d76e,Build a Better Website ,Dennis Publishing UK,magazine,Tech & Gaming,,13,
8b81a81176f311eb9b11f06e0bc7d76e,How to Operate Your Model Railroad,Kalmbach Publishing Co. - Magazines,magazine,Men's Lifestyle,,15,
8bba926776f311eba33ff06e0bc7d76e,The Big Book of History Answers,Immediate Media Company London Limited,magazine,Culture & Literature,,20,
8bf63ba576f311eb972ef06e0bc7d76e,Uncut Ultimate Music Guide: The Clash,Bandlab UK Limited,magazine,"Movies, TV & Music",,18,
8c3ada1276f311eb83bcf06e0bc7d76e,Artist's Palette,Sunray Publications Pty Ltd,magazine,Art & Architecture,,18,
8c7679f676f311ebbe3af06e0bc7d76e,National Geographic Magazine,National Geographic Society,magazine,Science,,7,
8cb68ede76f311ebbfc9f06e0bc7d76e,The Secret History of Spies,Immediate Media Company London Limited,magazine,Culture & Literature,,20,
8cf08acd76f311ebbabdf06e0bc7d76e,Quilts from Precut Fabrics,Universal Wellbeing PTY Limited,magazine,Crafts,,6,
8d26195976f311eb85faf06e0bc7d76e,Legends of Tone - Fender,Future Publishing Ltd,magazine,none,,4,
8d607a6e76f311eb9b91f06e0bc7d76e,Wreck Diving Magazine,"Wreck Diving Magazine, LLC",magazine,Sports,,6,
8d9c98ef76f311eba922f06e0bc7d76e,Ultimate Cross Stitch Cards,Immediate Media Company London Limited,magazine,Crafts,,6,
8dd5353e76f311eb8e63f06e0bc7d76e,Cycling Weekly,Future Publishing Ltd,magazine,Sports,,6,
8e0d836576f311eb932ff06e0bc7d76e,"Animals Volume 1, Celebration Edition ",Blue Star Press,magazine,Art & Architecture,,18,
8e45aa4d76f311ebb6a4f06e0bc7d76e,The Classic MotorCycle,"Mortons Media Group, Ltd",magazine,Cars & Motorcycles,,18,
8e8460ed76f311ebb30ef06e0bc7d76e,The Illustrated Royal Weddings,Haymarket Media Group Ltd,magazine,Celebrity & Gossip,,18,
8ebe363876f311ebb21ff06e0bc7d76e,Palm Beach Illustrated,Palm Beach Media Group North LLC,magazine,Travel & Outdoor,,16,
8efed92476f311ebbd51f06e0bc7d76e,Rapport,Media 24 Ltd,magazine,News & Politics,,15,
8f4c35bd76f311eb8c56f06e0bc7d76e,Triathlon Magazine Canada,Gripped Inc,magazine,Health & Fitness,,16,
8f87915176f311eb99def06e0bc7d76e,Get Started in 3D,Future Publishing Ltd,magazine,Tech & Gaming,,13,
8fc968fd76f311ebab74f06e0bc7d76e,World Formula 1 Records Book,Future Publishing Ltd,magazine,Sports,,6,
900cb46a76f311ebae42f06e0bc7d76e,Great British Greenlanes,H BAUER PUBLISHING LIMITED,magazine,Cars & Motorcycles,,18,
9053be9176f311ebbaf0f06e0bc7d76e,PC Gamer (US Edition),Future Publishing Limited US,magazine,Gaming,,6,
909b33eb76f311ebb11bf06e0bc7d76e,New York Moves,New York Moves,magazine,Celebrity & Gossip,,18,
90d3aed276f311ebb243f06e0bc7d76e,AERO Magazine,Inner Publishing Net LLC,magazine,Boating & Aviation,,18,
9113a7b776f311eb8da2f06e0bc7d76e,Lapidary Journal Jewelry Artist,"Peak Media Properties, LLC",magazine,Crafts,,6,
9157dcbc76f311ebb389f06e0bc7d76e,SA4x4,Caravan Publications PTY LTD,magazine,Cars & Motorcycles,,18,
9192e9d076f311eb920bf06e0bc7d76e,Sporting Gun,Future Publishing Ltd,magazine,Hunting & Fishing,,17,
91cad85876f311ebb35cf06e0bc7d76e,PRIVATE RHINO OWNERS ASSOCIATION (PROA) ? RHINO ADDIO?,MLP Media Pty Ltd,magazine,Science,,7,
920d370376f311eb8335f06e0bc7d76e,Go! Drive & Camp,Media 24 Ltd,magazine,Travel & Outdoor,,16,
924eb5d976f311ebbf55f06e0bc7d76e,Advanced Photography Software Skills,Future Publishing Ltd,magazine,Photography,,11,
928bfcd776f311ebbd39f06e0bc7d76e,Hi Fi News,AV Tech Media Ltd,magazine,Tech & Gaming,,13,
92ca6b9d76f311eb8d12f06e0bc7d76e,Cycling Weekly,Future Publishing Ltd,magazine,Sports,,6,
930f59e076f311ebb8acf06e0bc7d76e,Just Cars,JUST AUTO Classifieds Pty Ltd,magazine,Cars & Motorcycles,,18,
9348f52476f311eb87fbf06e0bc7d76e,Cara,Cwmni Cara,magazine,Women's Lifestyle,,17,
938b635276f311ebbcc2f06e0bc7d76e,Glamour Russia,AO Conde Nast,magazine,Fashion,,7,
9403f60d76f311eba346f06e0bc7d76e,Motorcycle Classics,"Ogden Publications, Inc.",magazine,Cars & Motorcycles,,18,
9440d82576f311eba887f06e0bc7d76e,PC Magazine,Ziff Davis,magazine,Tech & Gaming,,13,
947d1db376f311eb9c05f06e0bc7d76e,Schîner Wohnen,DPV Deutscher Pressevertrieb,magazine,Home & Garden,,13,
94ba9a4576f311ebbe61f06e0bc7d76e,The Week,Dennis Publishing UK,magazine,News & Politics,,15,
94f3a2ab76f311eb8da0f06e0bc7d76e,Closer Weekly,"A360 Media, LLC",magazine,Celebrity & Gossip,,18,
952c8d3e76f311ebbe6ff06e0bc7d76e,PokÇmon Go: Augmented Reality Guide,Dennis Publishing UK,magazine,Tech & Gaming,,13,
95b2547276f311eb84c4f06e0bc7d76e,MOJO,H BAUER PUBLISHING LIMITED,magazine,"Movies, TV & Music",,18,
95f28ba176f311eb9bdcf06e0bc7d76e,Allers TrÑdgÜrd,Aller Media AB,magazine,Home & Garden,,13,
962f915176f311ebbd64f06e0bc7d76e,The Independent guide to the Apple Watch,Dennis Publishing UK,magazine,none,,4,
966b4d1d76f311eba39ff06e0bc7d76e,Good Housekeeping,Hearst,magazine,Women's Lifestyle,,17,
96ad300376f311eb944cf06e0bc7d76e,Brigitte WIR,DPV Deutscher Pressevertrieb,magazine,Women's Lifestyle,,17,
96eee64a76f311ebbb1ff06e0bc7d76e,Shooting Gazette,Future Publishing Ltd,magazine,Hunting & Fishing,,17,
9728d0be76f311eb9001f06e0bc7d76e,TvNotas Especiales,Editorial Notmusa SA DE CV,magazine,Celebrity & Gossip,,18,
9763198576f311ebbd32f06e0bc7d76e,VOGUE India,Conde Nast India Pvt. Ltd,magazine,Fashion,,7,
979f86e776f311eb8bbef06e0bc7d76e,Electric Drive,Plugged Media Gmbh,magazine,Cars & Motorcycles,,18,
97ed181576f311ebb456f06e0bc7d76e,Real Homes,Future Publishing Ltd,magazine,Home & Garden,,13,
982f782f76f311eb9564f06e0bc7d76e,Anatomy Essentials,Future Publishing Ltd,magazine,Science,,7,
986ca8a176f311eb8727f06e0bc7d76e,Simply Sweet,Media 24 Ltd,magazine,none,,4,
98b5509876f311eba09cf06e0bc7d76e,Amateur Photographer,Kelsey Publishing Group,magazine,Photography,,11,
9918ef7176f311eb8ae4f06e0bc7d76e,Couch,DPV Deutscher Pressevertrieb,magazine,Women's Lifestyle,,17,
9969ce8b76f311eba37af06e0bc7d76e,Your Crochet Home,Immediate Media Company London Limited,magazine,Crafts,,6,
99a5788976f311eb9648f06e0bc7d76e,Harper's BAZAAR Taiwan,Acer Inc.,magazine,Celebrity & Gossip,,18,
99e4449a76f311eb82fef06e0bc7d76e,Men's Fitness Body Challenge ,Dennis Publishing UK,magazine,Health & Fitness,,16,
9a2061e376f311eb8e9cf06e0bc7d76e,Integral Extra,CONNECOR INVESTMENTS S.L.,magazine,Food & Wine,,11,
9a5c80a776f311eba47ef06e0bc7d76e,NALU,"EI-Publishing Co.,Ltd.",magazine,none,,4,
9a9bd9d076f311ebbf85f06e0bc7d76e,men's uno,Acer Inc.,magazine,Celebrity & Gossip,,18,
9ade884876f311eb8058f06e0bc7d76e,H&F Improve your sleep in 14 days ,Dennis Publishing UK,magazine,Health & Fitness,,16,
9b215d6376f311ebb894f06e0bc7d76e,The Big Issue,Dennis Publishing UK,magazine,News & Politics,,15,
9b5bf56376f311eb8640f06e0bc7d76e,Runner's World,Hearst,magazine,Health & Fitness,,16,
9b94df8376f311ebace4f06e0bc7d76e,Australian Country Homes,Universal Wellbeing PTY Limited,magazine,Home & Garden,,13,
9bd173b376f311ebac3cf06e0bc7d76e,Rodding USA,Hot Rod Publishing Ltd,magazine,Cars & Motorcycles,,18,
9c0aabe576f311ebaaf4f06e0bc7d76e,Le Meilleur du Journal de Mickey,Disney Hachette Presse,magazine,Kids & Teens,,12,
